,file_name,pcode,pname,win1,win2,hasbd
0,8a81808178356e2601788c81c7165cf9.pdf,SNZB-SNWZ-D20213-0079 ,2021 年山东能源第二批临矿集团立井单绳提煤轻型,: 石家庄中航机电装备制造有限公司,,1
1,8a81808178356e2601788c8379965d1f.pdf,SNZB-SNWZ-D20213-0080 ,2021 年山东能源第二批临矿集团气动单轨吊车采购, 枣庄新远大装备制造有限公司,泰安市创欣机械有限公司,1
2,8a81808178356e2601788c86e6965d69.pdf,SNZB-SNWZ-D20213-0081 ,2021 年山东能源第二批淄矿集团蓄电池单轨吊机车,: 枣庄新远大装备制造有限公司,,1
3,8a81808178356e260178a50960841efa.pdf, SNZB-XKFW-D20212-0082   ,  新汶矿业集团有限责任公司生产服务分公司掘进机维修承修单位备选库入,三一重型装备有限公司,徐州徐工基础工程机械有限公司,0
4,8a81808178ac95650178c496524672ad.pdf,SNZB-HBLTK-D20213-0150 ,临沂会宝岭铁矿有限公司西回风井及-480 采区,湖南涟邵建设工程（集团）有限责任公司,金诚信矿业管理股份有限公司,0
5,8a81808178ac95650178cf2cdb9049cf.pdf, SNZB-XKYL-D20212-0069   ,  新汶矿业集团（伊犁）能源开发有限责任公司一矿节能评估技术服务项目,北京北方节能环保有限公司,四川众望安全环保技术咨询有限公司,0
6,8a81808178e851200178e900c15a04b9.pdf,SNZB-LKJT-D20213-0114 ,临矿集团钻车招标采购项目   ,,,0
7,8a81808178e851200178e90ba42c05c3.pdf,SNZB-LKJT-D20213-0124 ,临矿集团郭屯煤矿矿用无机速凝喷射复合砂浆框架招,,,0
8,8a81808178e9ec3e0178fc6b7ed97d37.pdf, SNZB-2150050058-D202199-001   ,  中垠雅苑广场项目配电箱采购   ,普诺美斯（山东）科技发展有限公司,山东中纵联横电力设备有限公司,0
9,8a81808178e9ec3e0178fd5fa43c099b.pdf,SNZB-LKJT-D20213-0156 ,临矿集团邱集煤矿乳化液泵站供液系统招标采购项目   ,,,0
10,8a81808178e9ec3e0178fd62e51209a7.pdf,SNZB-LKJT-D20213-0157 ,临矿集团永明煤矿智能化工作面支架电液控制系统、,,,0
11,8a81808178e9ec3e0178fd64de4609b0.pdf,SNZB-LKJT-D20213-0158 ,临矿集团永明煤矿乳化液泵站供液系统招标采购项目   ,,,0
12,8a81808178e9ec3e01790651fb6d3179.pdf, SNZB-XWGX-D20212-0105   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团(煤矿井下用聚乙烯,山东东宏管业股份有限公司,青岛豪德博尔实业有限公司,0
13,8a81808178e9ec3e01790ba8f0104b12.pdf, SNZB-XWGX-D20212-0076   ,  新汶矿业集团物资供销有限责任公司 2021 年权属企业化工助剂、水处理,天津市高分子化工助剂股份有限公司,宁夏顺邦达新材料有限公司,1
14,8a81808178e9ec3e01790bb60b714b9b.pdf, SNZB-XWGX-D20212-0020   ,  2021 年救援绞车用信号钢丝绳入围招标采购（二次）   ,天津西马格特宝机械有限公司,,0
15,8a818081790e0cae0179179d8a4c4e1e.pdf,SNZB-SNWZ-D20213-0098 ,2021 年山东能源第二批新矿集团防爆柴油机无, 山西天地煤机装备有限公司,山东宏路重工股份有限公司,1
16,8a818081790e0cae017917ad0dbc4fdd.pdf,SNZB-SNWZ-D20213-0137 ,2021 年山东能源第三批新矿集团压滤机采购项,: 衡水海宏环保设备制造有限公司,,1
17,8a818081790e0cae017917aeb18e4ff5.pdf,SNZB-SNWZ-D20213-0141 ,2021 年山东能源第三批临矿集团原煤分级筛采,,,1
18,8a818081790e0cae01793f2ce8a3367a.pdf,SNZB-XKXJL-D20212-0121   ,山东新巨龙能源有限责任公司地面制冷系统 9 套冷却塔维修项目（二次）   ,山东夏雨冬阳机电设备有限公司,山东博宇锅炉有限公司,0
19,8a818081790e0cae01793f4ee8c4394f.pdf,SNZB-LKJT-D20213-0171 ,临矿集团会宝岭铁矿副井提升机制动系统招标采购项,,,0
20,8a818081790e0cae01793f8aca3f3d7d.pdf,SNZB-ZYDC-D20212-0111   ,中垠雅苑广场消防工程   ,山东华卫建设集团有限公司,山东三箭建设工程股份有限公司,0
21,8a818081790e0cae017940c9ed71558b.pdf,SNZB-SNWZ-D20213-0167 ,2021 年山东能源集团有限公司单层直线,,,0
22,8a818081790e0cae017940cd5c4455b5.pdf,SNZB-SNWZ-D20213-0169 ,2021 年山东能源集团有限公司沉降式离,,,0
23,8a818081790e0cae01795fbc1c251ef0.pdf,SDYD2021-142 ,山东国欣颐养集团智慧医药仓储物流产业园项目设计 ,,,0
24,8a818081796b2fa1017977e156ff13d1.pdf,SNZB-LKJT-D20213-0184 ,临矿集团郭屯煤矿云数据中心建设及应用项目   ,,,0
25,8a818081796b2fa101797d1c3f364548.pdf,SNZB-LKJT-D20213-0232 ,济宁亿金物资有限责任公司高层货架招标采购项目   ,,,0
26,8a818081796b2fa101797ea5a1c15fd5.pdf, SNZB-XWGX-D20202-0475   ,  2020 年新矿集团移动变电站配件招标   ,抚顺特种变压器制造有限公司,泰安众诚自动化设备股份有限公司,0
27,8a818081796b2fa101798240446b7d45.pdf,SNZB-XWGX-D20202-0513   , 新汶矿业集团物资供销有限责任公司 2020 年新矿集团大宗物资（矿用气动,泰安市鑫源电子仪器有限公司,锦州市义辉矿用通讯设备有限公司,0
28,8a818081796b2fa101798c3912da41e8.pdf, SNZB-NMNY-D20212-0151   ,  新矿内蒙古能源有限责任公司装载机租赁服务项目   ,泰安德睿工程机械有限公司,,0
29,8a818081796b2fa101799c06a670754e.pdf, SNZB-XWGX-D20212-0145   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团(华新施工用装修耗,新泰华新机电设备有限公司,菏泽大地利伟工程服务有限公司,1
30,8a818081796b2fa101799c9fef8a7e6d.pdf, SNZB-XWGX-D20212-0141   ,  新矿集团伊犁四矿皮带机阻尼板   ,济南市卓远机械有限公司,新泰市英发矿山机械有限公司,0
31,8a818081799e12bf0179a74a8a253ec2.pdf,SNZB-LKJT-D20213-0202 ,山东玻纤集团 10 万吨玻璃纤维高端制造生产线干式,,,0
32,8a81808179ae188b0179c032a0a3428c.pdf, SNZB-XKYL-D20212-0108   ,  伊新煤业地面建筑物安全性鉴定服务项目（二次）   ,山东鲁勘工程检测鉴定有限公司,山东普泰工程检测鉴定有限公司,0
33,8a81808179ae188b0179c04a3c044441.pdf,SNZB-LKJT-D20213-0241 ,山东省鲁北煤炭配送基地滚扫式纯吸吸尘车招标采购,,,0
34,8a81808179ae188b0179c04ef9eb447c.pdf,SNZB-LKJT-D20213-0243 ,临矿集团新上海一号煤矿万兆工业环网招标采购项目   ,,,0
35,8a81808179ae188b0179c052cb4a44a6.pdf,SNZB-LKJT-D20213-0268 ,临矿集团鲁西煤矿瓦斯检查工竞赛设备招标采购项目   ,,,0
36,8a81808179ae188b0179c1967c3d4f33.pdf,SNZB-RZLKL-D20213-0218 ,临矿集团日照罗克兰智慧物联产业园项目一,兖矿东华建设有限公司,中国建筑第五工程局有限公司,0
37,8a81808179ae188b0179e3edd1076f45.pdf,SNZB-XKXJL-D20212-0159   ,山东新巨龙能源有限责任公司 MH620 硬岩掘进机电动机年度维修项目   ,泰安卓铭机械科技有限公司,山东华杰机电设备有限公司,0
38,8a81808179ae188b0179e3f0db4f6f73.pdf,SNZB-XKXJL-D20212-0160   ,山东新巨龙能源有限责任公司 MH620 硬岩掘进机减速箱年度维修项目   ,泰安卓铭机械科技有限公司,山东可立爱机电装备有限公司,0
39,8a81808179ae188b0179e53bc67a014e.pdf, SNZB-XKFW-D20212-0163   ,  新汶矿业集团有限责任公司生产服务分公司 液压支架电液控、变频器、,山东省泰辉新业矿山工程有限公司,山东宇进机械有限公司,0
40,8a81808179ae188b0179f4e4609f026f.pdf,SNZB-SNWZ-D20213-0161 ,2021 年山东能源第三批新矿集团配电及控制系, 山东泰开成套电器有限公司,无锡军工智能电气股份有限公司,1
41,8a81808179ae188b0179f4ff95570386.pdf,SNZB-SNWZ-D20213-0245 ,2021 年山东能源第七批新矿集团防爆柴油机单, 山东新沙单轨运输装备有限公司,尤洛卡(山东)矿业科技有限公司,1
42,8a81808179ae188b0179f508b93203d4.pdf,SNZB-SNWZ-D20213-0256 ,2021 年山东能源第八批新矿集团离心泵采购项, 江苏长江水泵有限公司,河南郑泵科技有限公司,1
43,8a81808179ae188b0179f50a2f8003e7.pdf,SNZB-SNWZ-D20213-0258 ,2021 年山东能源第八批新矿集团矿用刮板输送,: 太原惠特科技有限公司,,1
44,8a81808179ae188b0179f5196de004c5.pdf,SNZB-SNWZ-D20213-0266 ,2021 年山东能源第八批新矿、淄矿集团起重机, 山东天源重工集团有限公司,豫正重工集团有限公司,1
45,8a81808179f59c65017a1344dbb45a2e.pdf,SNZB-LKGT-D20213-0226 ,临矿集团临矿集团郭屯煤矿 2021 年度冲击危险,,,0
46,8a81808179f59c65017a189b68a80645.pdf, SNZB-NMNY-D20212-0201   ,  内蒙古福城矿业有限公司“三大系统”上传改造   ,鄂尔多斯市千吉联矿山设备有限公司,山东精诚电子科技有限公司,0
47,8a81808179f59c65017a2d9ff4065fa5.pdf,SNZB-SNGM-D20203-0477 ,山东能源 2021 年第二批（集采分签）耐磨,,,0
48,8a81808179f59c65017a40d883be52a4.pdf, SNZB-0528-D202199-0031,,江苏东保建设集团有限公司,北京阳光丽景建筑装饰有限公司,0
49,8a81808179f59c65017a506c621d78f6.pdf,SNZB-LKJT-D20213-0334 ,临矿集团救援指挥中心矿用应急救援无线音视频通信,,,0
50,8a81808179f59c65017a507d77d679ba.pdf,SNZB-LKJT-D20213-0314 ,山东玻纤集团股份有限公司 10 万吨玻璃纤维高端制,,,0
51,8a81808179f59c65017a508c624a7aa1.pdf,SNZB-SDBX-D20213-0308 ,临矿集团山东玻纤 3#线部分设备材料及钢结,山东军辉建设集团有限公司,山东福源建设集团有限公司,0
52,8a81808179f59c65017a519804a8028f.pdf,SNZB-XWGX-D20212-0209   ,2021 年新矿集团大宗物资（磅房无人值守系统、风井防爆盖自锁装置）供应,山东矩阵软件工程股份有限公司,徐州宏远通信科技有限公司,0
53,8a81808179f59c65017a5aaa2c763282.pdf, SNZB-XWGX-D20212-0205   ,  新矿集团伊犁一矿、华丰煤矿通风机自动化系统招标采购   ,华洋通信科技股份有限公司,徐州珂尔玛科技有限公司,0
54,8a81808179f59c65017a60c63bf55bbf.pdf, SNZB-NMNY-D20202-0494   ,  鄂托克前旗长城三号矿业有限公司副井提升系统提升钢丝绳更换项目（二,徐州市三森威尔矿山科技有限公司,徐州一建实业集团有限公司,0
55,8a81808179f59c65017a6103c59e5ec6.pdf,SNZB-SNWZ-D20213-0285 ,山东能源 2021 年第一批（统管供应商）金,,,0
56,8a8180817a61bdad017a64cac4c804cc.pdf, SNZB-XWGX-D20212-0213   ,  新矿集团电机车实现精确定位、煤炭营销发运系统招标采购   ,淮北祥泰科技有限责任公司,合肥工大高科信息科技股份有限公司,0
57,8a8180817a61bdad017a74643d883284.pdf, SNZB-NMNY-D20212-0195   ,  鄂托克前旗长城煤矿有限责任公司脱硫脱硝除尘设备维修改造招标项目,宁夏森创环境工程有限公司,内蒙古天奥森环保工程有限公司,0
58,8a8180817a61bdad017a74cf98253865.pdf, SNZB-XWGX-D20212-0174   ,  2021 年新矿集团耙装机配件供应商入围招标采购   ,山东海星机械设备有限公司,新泰市伟力工贸有限公司,0
59,8a8180817a61bdad017a79c8eec75a16.pdf,SNZB-LKJT-D20213-0329 ,临矿集团郭屯煤矿柴油单轨吊升级改造项目  ,,,0
60,8a8180817a61bdad017a7ae5557271dd.pdf,SNZB-SNWZ-D20213-0290 ,2021 年山东能源第九批新矿集团液压锚杆钻车,: 山东兖煤黑豹矿业装备有限公司,,1
61,8a8180817a61bdad017a7af03b1b7288.pdf,SNZB-SNWZ-D20213-0300 ,2021 年山东能源第九批新矿集团除尘风机采购,: 扬州引江矿业设备有限公司,,1
62,8a8180817a8092b9017a8536f21a17ba.pdf, SNZB-XJXCT-D202199-0033   ,  新疆昌吉市兖矿祥和家园门窗供货安装工程招标项目   ,新疆天山玻璃有限责任公司,昌吉市君鸿商贸有限公司,0
63,8a8180817a8092b9017a85518c6118a9.pdf, SNZB-XWGX-D20212-0190   ,  新矿集团恒坤化工焦炉捣固机、热蒸汽管式加热炉设备招标采购项目（二,大连华锐重工焦炉车辆设备有限公司,孟州市鑫达制动材料有限公司,1
64,8a8180817a8092b9017a8a947f0c3d71.pdf, SNZB-XKHK-D20212-0216   ,  内蒙古恒坤化工有限公司煤炭运输项目   ,灵武市恒通源运销有限公司,鄂尔多斯市聚宝商贸有限公司,0
65,8a8180817a8092b9017a9939ddd45e21.pdf,SNZB-LKJT-D20213-0277 ,内蒙古上海庙矿业公司液晶电视招标采购项目 ,,,0
66,8a8180817a8092b9017a99475f565e4b.pdf,SNZB-LKJT-D20213-0355 ,山东玻纤集团 10 万吨玻璃纤维高端制造漏板附件招,,,0
67,8a8180817aa359fa017aa7dcbca12cd5.pdf, SNZB-NMNY-D20212-0173   ,  鄂托克前旗长城三号矿业有限公司 煤岩物理力学参数测定招标   ,,北京安科兴业矿山安全技术研究院有限公司,0
68,8a8180817aa359fa017abc49af9202f3.pdf, SNZB-0623-D202199-004031,,山东华卫建设集团有限公司,山东科发建设工程有限公司,0
69,8a8180817aa359fa017ac886ee415ddd.pdf,SNZB-SNWZ-D20213-0290 ,2021 年山东能源第九批新矿集团液压锚杆钻车, 山东沙普钻探装备有限公司,冀凯河北机电科技有限公司,1
70,8a8180817aa359fa017accfd6bb56bdf.pdf,SNZB-LKJT-D20213-0347 ,临矿集团榆树井煤矿潜水耐磨泥浆泵招标采购项目 ,,,0
71,8a8180817ace104f017b04a5a5f378c9.pdf,SNZB-SNWZ-D20213-0375 ,山东能源 2021 年度第五批（集采分签）,,,0
72,8a8180817ace104f017b04cf55847ac9.pdf,SNZB-SNWZ-D20213-0379 ,2021 年山东能源第十一批新矿集团架空乘人装, 贵阳高原矿山机械股份有限公司,滕州凯源实业有限公司,1
73,8a8180817ace104f017b058bea2b7ec9.pdf,SNZB-SNWZ-D20213-0382 ,2021 年山东能源第十一批新矿集团气动单轨吊,: 泰安市创欣机械有限公司,,1
74,8a8180817ace104f017b05946cf87f15.pdf,SNZB-SNWZ-D20213-0385 ,2021 年山东能源第十一批兖矿集团轮胎式防爆,,,1
75,8a8180817ace104f017b0595fce17f25.pdf,SNZB-SNWZ-D20213-0386 ,2021 年山东能源第十一批淄矿集团箱式变电站, 山东泰开成套电器有限公司,淮南万泰电子股份有限公司,1
76,8a8180817ace104f017b059d92b77f6b.pdf,SNZB-SNWZ-D20213-0391 ,2021 年山东能源第十一批临矿集团数字汽车衡,: 山东泰安东岳泰山衡器有限公司,,1
77,8a8180817b2a5bcc017b2e7144b10f4c.pdf, SNZB-XKWX-D20212-0246   ,   山东万祥矿业有限公司潘西煤矿地面建（构）筑物加固施工工程（二次）   ,山东润启建筑工程有限公司,临沂天鑫建筑加固工程有限公司,0
78,8a8180817b2a5bcc017b3291a7272358.pdf,SNZB-SLNH-D20216-0083 ,山东能源内蒙杭锦旗伊和乌素风电场 100MW 工程 220kV 升压站项目,中国电建集团山东电力建设第一工程有限公司,中国能源建设集团广东火电工程有限公司,0
79,8a8180817b2a5bcc017b4cacd023403f.pdf, SNZB-XWGX-D20212-0267   ,  新汶矿业集团物资供销有限责任公司 2021 年逆止托辊批次招标   ,新泰市伟力工贸有限公司,泰安市鑫禧禄机械有限公司,0
80,8a8180817b2a5bcc017b4d94e7c74675.pdf,SNZB-SNWZ-D20213-0401 ,山东能源 2021 年第二批（统管供应商）,,,0
81,8a8180817b2a5bcc017b4d972f384687.pdf,SNZB-SNWZ-D20213-0402 ,山东能源 2021 年第二批（统管供应商）,,,0
82,8a8180817b2a5bcc017b4d98e3b74698.pdf,SNZB-SNWZ-D20213-0404 ,山东能源 2021 年第二批（统管供应商）,,,0
83,8a8180817b2a5bcc017b4db25d28481a.pdf, SNZB-XWGX-D20212-0274   ,  新矿集团无功补偿、煤层注水泵、注水钻机、直流屏、干式变压器招标采,新风光电子科技股份有限公司,山东泰开成套电器有限公司,0
84,8a8180817b2a5bcc017b4dd168f54937.pdf,SNZB-LKJT-D20213-0429 ,临矿集团沂水热电布袋除尘器招标采购项目 ,,,0
85,8a8180817b2a5bcc017b4e4024434dfe.pdf, SNZB-NMNY-D20212-0171   ,  鄂托克前旗长城三号矿业有限公司 工作面上覆岩层运移规律研究招标（二,,北京安科兴业矿山安全技术研究院有限公司,0
86,8a8180817b2a5bcc017b51cbd16d553c.pdf,SNZB-LKJT-D20213-0412 ,临矿集团郭屯煤矿 AI 视频平台升级改造项目 ,,,0
87,8a8180817b2a5bcc017b51eb921c56e8.pdf,SNZB-LKJT-D20213-0421 ,临矿集团新上海一号煤矿脱硫除尘系统维修改造招标,,,0
88,8a8180817b2a5bcc017b57e1acff77cd.pdf,SNZB-SNWZ-D20213-0297 ,2021 年山东能源第九批淄矿、龙矿、肥矿集团,: 兖州东方机电有限公司,,1
89,8a8180817b2a5bcc017b57e4e37b77e2.pdf,SNZB-SNWZ-D20213-0327 ,2021 年山东能源第十批山能重装桥式双梁起重, 山东天源重工集团有限公司,山东齐利得重工集团有限公司,1
90,8a8180817b2a5bcc017b6239133229a7.pdf, SNZB-XWGX-D20202-0487   ,  新汶矿业集团井下供电无人值守及防越级跳闸系统、矿井高压供电系统自,上海山源电子科技股份有限公司,北京国力矿安科技有限公司,0
91,8a8180817b2a5bcc017b682d35143b33.pdf,SNZB-SLDL-D20211-0089 ,山东能源内蒙古盛鲁电力有限公司#1 机组 B 级检修项目 ,中国能源建设集团安徽电力建设第二工程有限公司,广东拓奇电力技术发展有限公司,0
92,8a8180817b2a5bcc017b70edf29c45ba.pdf, SNZB-XWGX-D20212-0237   ,  新矿集团风机叶片、轮毂、轴承箱招标采购   ,平安电气股份有限公司,卧龙电气南阳防爆集团股份有限公司,1
93,8a8180817b77cf5e017b8155687b3c54.pdf, SNZB-LXMK-D20212-0278   ,  内蒙古鲁新能源开发有限责任公司地面建筑物消防系统完善工程项目   ,内蒙古东泽元建设安装有限公司,国建华中建设有限公司,0
94,8a8180817b8ac9cd017b94d7aec50d95.pdf,SNZB-LKJT-D20213-0478 ,临矿集团郭屯煤矿副井提升信号系统改造项目 ,,,0
95,8a8180817b8ac9cd017b94dd97060db9.pdf,SNZB-LKJT-D20213-0479 ,临矿集团彭庄煤矿矿用地音监测系统招标采购项目 ,,,0
96,8a8180817b8ac9cd017b94df03200dcb.pdf,SNZB-LKJT-D20213-0481 ,临矿集团新驿煤矿无线网络覆盖及网络安全防护招标,,,0
97,8a8180817b8ac9cd017b94e290c50e09.pdf,SNZB-LKJT-D20213-0485 ,临矿集团大数据中心 UPS 主机及网络改造项目 ,,,0
98,8a8180817b8ac9cd017ba06d1c803f04.pdf, SNZB-XWGX-D20212-0282   ,  新矿集团供销公司防爆电机（15KW 以下）年度供应商招标采购   ,分宜宏大煤矿电机制造有限公司,上海品星防爆电机有限公司,0
99,8a8180817b8ac9cd017ba14bd4ad4224.pdf, SNZB-XWGX-D20212-0276   ,  新汶矿业集团物资供销有限责任公司 2021-2022 年新矿集团 (喷射混凝土,泰安市泰新建材科技有限公司,江苏超力建材科技有限公司,0
100,8a8180817ba66811017baa386a09144a.pdf,SNZB-SNWZ-D20213-0516 ,2021 年山东能源淄矿集团唐口煤矿提升钢丝绳, 济南正轩经贸有限公司,维尔卡钢绳（北京）有限公司,1
101,8a8180817ba66811017baaa1ed4f17a1.pdf,SNZB-SNWZ-D20213-0296 ,2021 年山东能源第九批新矿集团耐磨多级离心, 江苏长江水泵有限公司,河南郑泵科技有限公司,1
102,8a8180817ba66811017baaa387b217af.pdf,SNZB-SNWZ-D20213-0458 ,2021 年山东能源第十二批淄矿集团自动计量装,: 河南丰博自动化有限公司,,1
103,8a8180817ba66811017baaa52a0017bf.pdf,SNZB-SNWZ-D20213-462 ,2021 年山东能源第十二批兖州煤业、淄矿集团, 北京天地玛珂电液控制系统有限公司,郑州煤机液压电控有限公司,1
104,8a8180817bab64c9017bb88d881410c4.pdf, SNZB-XWGX-D20212-0302   ,  新汶矿业集团物资供销有限责任公司 2021 年新汶矿业集团华丰煤矿用钻,江西鑫通机械制造有限公司,江西蓝翔重工有限公司,0
105,8a8180817bab64c9017bb8fe4b8c167a.pdf,SNZB-LKJT-D20213-0489 ,山东玻纤集团股份有限公司 10 万吨玻璃纤维高端制,,,0
106,8a8180817bbfbb98017bc487e1e316d0.pdf, SNZB-NMNY-D20212-0290   ,  鄂托克前旗长城煤矿有限责任公司通风机维修项目   ,卧龙电气南阳防爆集团股份有限公司,平安电气股份有限公司,0
107,8a8180817bc533d0017bc98196832179.pdf, SNZB-HTXY-D20212-0305   ,  内蒙古呼铁新源物流有限责任公司上海庙能源化工园区西部铁路专用线施,中铁工程设计咨询集团有限公司,中铁第五勘察设计院集团有限公司,0
108,8a8180817bcddabf017bd265d76a142b.pdf, SNZB-XWGX-D20212-0248   ,  2021 年新矿集团 730 及以上刮板机及配套输送设备配件招标采购项目   ,山东久鼎开元煤矿机械有限公司,山东海星机械设备有限公司,1
109,8a8180817c122a2d017c172da9e02f39.pdf,SNZB-SNWZ-D20213-0496 ,2021 年山东能源第十三批新矿、淄矿集团无轨,: 重庆宝润矿山机械制造有限公司,,1
110,8a8180817c122a2d017c173562dd2fbf.pdf,SNZB-SNWZ-D20213-0524 ,2021 年山东能源第十一批兖矿、新矿、龙矿集, 常州科研试制中心有限公司,湖北塞弗精工科技有限公司,1
111,8a8180817c122a2d017c24da1fb2049b.pdf, SNZB-0903-D202199-004931,,泰安衡正建筑安装工程有限公司,泰安盛源建设工程有限公司,0
112,8a8180817c122a2d017c24e086210521.pdf, SNZB-XWGX-D20212-0334   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团采煤机电缆夹板供,河北宽大机械设备制造有限公司,淮南市鑫创机电设备安装有限公司,0
113,8a8180817c2c4c2d017c2f61690f1309.pdf,SNZB-XJXCT-D202199-0044 , 兖矿祥和家园地暖及公共区域暖气片供货及安装工程招标项目 ,新疆华建通城工程建设有限公司,新疆彩宏建业建设工程有限公司,0
114,8a8180817c2c4c2d017c341b78613e68.pdf, SNZB-XWGX-D20212-0344   ,  新矿集团内蒙能源交换站供热设备招标采购   ,山东水龙王科技有限公司,弘琳德（山东）机械科技有限公司,0
115,8a8180817c2c4c2d017c5eca3c3c74ab.pdf, SNZB-XWGX-D20212-0293   ,  2021 年新矿集团大宗物资（气动架柱式钻机及配件、锚杆钻机、风镐及小,江苏中煤矿山设备有限公司,江阴长力科技有限公司,0
116,8a8180817c72b8a6017c73f00aee21a7.pdf,SNZB-SNWZ-D20213-0515 ,2021 年山东能源第十三批兖州煤业高压开关柜,: 兖州东方机电有限公司,,1
117,8a8180817c72b8a6017c73f14ae021b1.pdf,SNZB-SNWZ-D20213-0517 ,2021 年山东能源第十三批兖州煤业低压配电柜,: 兖州东方机电有限公司,,1
118,8a8180817c72b8a6017c73f2931b21b6.pdf,SNZB-SNWZ-D20213-0532 ,2021 年山东能源第十三批新矿集团架空乘人装, 贵阳高原矿山机械股份有限公司,滕州凯源实业有限公司,1
119,8a8180817c72b8a6017c73f6d8f421c6.pdf,SNZB-SNWZ-D20213-0536 ,2021 年山东能源第十三批新矿集团无轨胶轮车,: 山西天地煤机装备有限公司,,1
120,8a8180817c72b8a6017c73f82b0721cf.pdf,SNZB-SNWZ-D20213-0497 ,2021 年山东能源第十三批新矿、淄矿集团轮胎,: 肥城众力机械有限公司,,1
121,8a8180817c72b8a6017c73fb3bfb21e3.pdf,SNZB-SNWZ-D20213-0505 ,2021 年山东能源第十三批兖州煤业渣浆泵采购, 山东省章丘鼓风机股份有限公司,河南郑泵科技有限公司,1
122,8a8180817c72b8a6017c74009dcf21f9.pdf,SNZB-SNWZ-D20213-0513 ,2021 年山东能源第十三批淄矿集团塔式起重机,: 徐州建机工程机械有限公司,,1
123,8a8180817c83f3b1017c86f926380578.pdf, SNZB-XWGX-D20212-0321   ,  新汶矿业集团物资供销有限责任公司 2021 年机载临时支护设备及配件供,邹城兖矿泰德工贸有限公司,山东兖煤黑豹矿业装备有限公司,0
124,8a8180817c83f3b1017c9384f2e533bf.pdf,SNZB-FKWJ-D20216-0169 ,平凉五举煤业有限公司主立井提升系统工程施工 ,中煤第三建设（集团）有限责任公司,河南锦源建设有限公司,0
125,8a8180817c83f3b1017c9c3ab6c7647f.pdf, SNZB-XKXM-D20212-0372   ,  新汶矿业集团有限责任公司洗煤分公司内蒙区域公司激振器、离心机方箱,山东威纳智能科技有限公司,洛阳海思德重工有限公司,0
126,8a8180817c83f3b1017c9c3cf600648e.pdf, SNZB-XKXM-D20212-0373   ,  新汶矿业集团有限责任公司洗煤分公司内蒙区域公司滚筒包胶维修项目   ,陕西科信化工新材料有限公司,蒂普拓普（天津）橡胶技术有限公司,0
127,8a8180817ca275cb017cb61d75fc6ffe.pdf, SNZB-XWGX-D20212-0367   ,  新矿集团工业电视系统、人员精准定位系统招标采购   ,山东新顺达信息科技有限公司,徐州宏远通信科技有限公司,0
128,8a8180817ccb9d32017cd964bca62efd.pdf, SNZB-XWGX-D20212-0388   ,  2021 年新矿集团硫化接头年度入围招标采购   ,山东康迪泰克工程橡胶有限公司,徐州市泰和机电科技有限公司,1
129,8a8180817cde990d017ce396142c2283.pdf, SNZB-XKZZ-D20212-0330   ,  山东泰山能源有限责任公司翟镇煤矿钢构皮带连廊检测鉴定及加固设计项,金建工程设计有限公司,山东文孚建筑设计有限公司,0
130,8a8180817cde990d017ce8eb564448da.pdf, SNZB-XWGX-D20212-0337   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团大宗物资（滤芯滤,浙江天玛密封技术有限公司,咸阳三精科技股份有限公司,0
131,8a8180817cde990d017ce8ef5b934919.pdf, SNZB-XWGX-D20212-0342   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团液压支架（千斤顶、,泰安利丰源机械有限公司,新泰市兴发矿山机械有限公司,1
132,8a8180817cde990d017ce8f2c9fe4943.pdf, SNZB-XWGX-D20212-0362   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团新巨龙煤矿掘进机,佳木斯佳煤采矿设备制造有限公司,佳木斯煤矿机械有限公司,0
133,8a8180817cde990d017ceef2ffb81746.pdf, SNZB-NMNY-D20212-0340   ,  鄂托克前旗长城煤矿有限责任公司 3DGIS 三大系统联网平台建设   ,鄂尔多斯市千吉联矿山设备有限公司,鄂尔多斯市矿安矿用设备有限公司,0
134,8a8180817cde990d017cfcf912fd36ef.pdf,SNZB-LKJT-D20213-0601 ,临矿集团榆树井煤矿防火智能预警系统招标采购项目 ,,,0
135,8a8180817cde990d017cfd07c92737a2.pdf, SNZB-XWGX-D20212-0399   ,  新汶矿业集团物资供销有限责任公司 2021 年新矿集团 (塑料管件及制品),山东东宏管业股份有限公司,新泰市英发矿山机械有限公司,0
136,8a8180817cde990d017cfe25036248c7.pdf, SNZB-XKYL-D20212-0385   ,  伊犁一矿运煤、压风及排水等设备维修项目   ,青岛爱尔节能科技有限公司,山东科大机电科技股份有限公司,0
137,8a8180817cde990d017cfe2df646493a.pdf, SNZB-XKYL-D20212-0385   ,  伊犁一矿运煤、压风及排水等设备维修项目   ,山东吉泰系统集成有限公司,江苏三恒科技股份有限公司,0
138,8a8180817d02001e017d0c9674d84da6.pdf,SNZB-LKJT-D20213-0602 ,临矿集团鲁西煤矿微震与电法耦合系统招标采购项目,,,0
139,8a8180817d02001e017d0e037b325d0b.pdf,SNZB-SNWZ-D20213-0555 ,2021 年山东能源第十三批兖州煤业轮胎式防爆, 常州科研试制中心有限公司,泰安科创矿山设备有限公司,1
