,Unnamed: 0,url,url_pdf
418,418,http://snzb.minegoods.com/sdny_winningperson/2022-07-28/15013.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083823a5a2a01823fd6e0a561f1&page=1
419,419,http://snzb.minegoods.com/sdny_winningperson/2022-07-28/15012.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083823a5a2a01823fe6faec6274&page=1
420,420,http://snzb.minegoods.com/sdny_winningperson/2022-07-28/15011.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081823a5ae501823fe94cc26935&page=1
421,421,http://snzb.minegoods.com/sdny_winningperson/2022-07-27/15006.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081823a5ae501823eda8cf94eb4&page=1
422,422,http://snzb.minegoods.com/sdny_winningperson/2022-07-27/15005.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084823a5b9701823ee197c16359&page=1
423,423,http://snzb.minegoods.com/sdny_winningperson/2022-07-27/15004.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084823a5b9701823ee53f956417&page=1
424,424,http://snzb.minegoods.com/sdny_winningperson/2022-07-27/15001.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084823a5b9701823d8beb90307d&page=1
425,425,http://snzb.minegoods.com/sdny_winningperson/2022-07-27/14999.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083823a5a2a01823dc022d724ce&page=1
426,426,http://snzb.minegoods.com/sdny_winningperson/2022-07-27/14993.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084823a5b9701823d91e90a3119&page=1
427,427,http://snzb.minegoods.com/sdny_winningperson/2022-07-27/14992.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581cdc4b90181e3838feb1541&page=1
428,428,http://snzb.minegoods.com/sdny_winningperson/2022-07-27/14988.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083823a5a2a01823d79dcae1ba1&page=1
429,429,http://snzb.minegoods.com/sdny_winningperson/2022-07-26/14976.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b01823a1963a12942&page=1
430,430,http://snzb.minegoods.com/sdny_winningperson/2022-07-26/14975.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c01822945231a44b4&page=1
431,431,http://snzb.minegoods.com/sdny_winningperson/2022-07-26/14965.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b018237d40d5058c6&page=1
432,432,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14962.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b018234b6d02007f9&page=1
433,433,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14961.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c018234b00e534478&page=1
434,434,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14955.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b0182343aa3d22ebf&page=1
435,435,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14948.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c018232ea33c107eb&page=1
436,436,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14947.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b018232f9c4c24cf9&page=1
437,437,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14946.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f201823306311169b5&page=1
438,438,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14945.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b0182330c87204fe0&page=1
439,439,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14944.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b01823311310208ba&page=1
440,440,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14943.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f2018232e9852d66c0&page=1
441,441,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14942.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c01823317e13e0dff&page=1
442,442,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14941.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f201822fa56119590d&page=1
443,443,http://snzb.minegoods.com/sdny_winningperson/2022-07-25/14940.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c018232ef73590877&page=1
444,444,http://snzb.minegoods.com/sdny_winningperson/2022-07-23/14932.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b01822943f2627e10&page=1
445,445,http://snzb.minegoods.com/sdny_winningperson/2022-07-23/14926.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f2018228f7b8e017b6&page=1
446,446,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14924.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b01822565046310c3&page=1
447,447,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14923.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f2018225636cfa73f4&page=1
448,448,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14922.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f2018225617cb673c7&page=1
449,449,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14921.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c0182255f58f51be7&page=1
450,450,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14920.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b0182255d646f0fe6&page=1
451,451,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14918.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b01822527247546a5&page=1
452,452,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14913.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c018224cf37ee73ac&page=1
453,453,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14912.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b0182249e492f62d7&page=1
454,454,http://snzb.minegoods.com/sdny_winningperson/2022-07-22/14911.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b01822389edab736e&page=1
455,455,http://snzb.minegoods.com/sdny_winningperson/2022-07-21/14888.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b01821eb30a99471d&page=1
456,456,http://snzb.minegoods.com/sdny_winningperson/2022-07-21/14887.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b01821eb749a0133a&page=1
457,457,http://snzb.minegoods.com/sdny_winningperson/2022-07-21/14886.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b01821eba4bd113d2&page=1
458,458,http://snzb.minegoods.com/sdny_winningperson/2022-07-21/14885.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b01821ebc8ea31442&page=1
459,459,http://snzb.minegoods.com/sdny_winningperson/2022-07-20/14868.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c01821a84f22f02a5&page=1
460,460,http://snzb.minegoods.com/sdny_winningperson/2022-07-20/14866.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c01821a87a50f02d1&page=1
461,461,http://snzb.minegoods.com/sdny_winningperson/2022-07-20/14863.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f2018219b25a4e6efd&page=1
462,462,http://snzb.minegoods.com/sdny_winningperson/2022-07-20/14862.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f2018219b687156f8d&page=1
463,463,http://snzb.minegoods.com/sdny_winningperson/2022-07-19/14831.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b0182156677ec7813&page=1
464,464,http://snzb.minegoods.com/sdny_winningperson/2022-07-19/14830.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b0182143cd1db52e1&page=1
465,465,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14817.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c0182109e95dc754c&page=1
466,466,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14815.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b01820fef83663dd6&page=1
467,467,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14814.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818085820c521b01820ff6ae1e455e&page=1
468,468,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14813.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c01820fe5e1524426&page=1
469,469,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14812.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f201820fd3ccbd3ba6&page=1
470,470,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14808.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b0182101254114518&page=1
471,471,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14804.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f201820fdb29933d8c&page=1
472,472,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14800.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b01820f0e6dc61c6a&page=1
473,473,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14792.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818083820c468b01820f0c14461c30&page=1
474,474,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14790.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818084820c47f201820ef0fe391289&page=1
475,475,http://snzb.minegoods.com/sdny_winningperson/2022-07-18/14785.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a818081820c474c01820e977cc302de&page=1
476,476,http://snzb.minegoods.com/sdny_winningperson/2022-07-17/14783.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa46601820b0620d00e90&page=1
477,477,http://snzb.minegoods.com/sdny_winningperson/2022-07-17/14782.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca01820aff382f0b92&page=1
478,478,http://snzb.minegoods.com/sdny_winningperson/2022-07-17/14781.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808181ecf6580182094ceab96ad1&page=1
479,479,http://snzb.minegoods.com/sdny_winningperson/2022-07-16/14777.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660182058139f74bf2&page=1
480,480,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14770.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0182010ee15c03fb&page=1
481,481,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14769.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa46601820110ef72056d&page=1
482,482,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14768.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808481ecf6ce01820112a5ae2a0c&page=1
483,483,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14767.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca01820114696a0a08&page=1
484,484,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14766.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660182011731660743&page=1
485,485,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14765.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808181ecf6580182011a9dc21cfe&page=1
486,486,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14764.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa466018201260cae0933&page=1
487,487,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14763.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808481ecf6ce018201280bb7307a&page=1
488,488,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14762.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca01820129cfbe1079&page=1
489,489,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14761.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808481ecf6ce0182012bd8eb338d&page=1
490,490,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14760.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660182012d5f8d0a40&page=1
491,491,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14759.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa466018201305b770a87&page=1
492,492,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14758.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660182013213a50ae1&page=1
493,493,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14757.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808481ecf6ce01820133af1c3651&page=1
494,494,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14756.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808181ecf6580182010ae29e1767&page=1
495,495,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14751.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca018200d3f0ab79b6&page=1
496,496,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14750.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca018200d76bd37a23&page=1
497,497,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14749.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa466018200da12b5779d&page=1
498,498,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14748.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca018200a56f716d1a&page=1
499,499,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14743.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0181ffec66a45476&page=1
500,500,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14736.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808181ecf6580181fffad0a46a05&page=1
501,501,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14735.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0181ff9c2f5247e9&page=1
502,502,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14734.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0181ffb1e37f4ad9&page=1
503,503,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14732.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808181ecf6580181ffa4002d54b2&page=1
504,504,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14731.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0181ffa5c273494b&page=1
505,505,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14730.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0181ffa8e8cb49b4&page=1
506,506,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14729.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660181ffaaaecc409b&page=1
507,507,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14728.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808181ecf6580181ffaf105c5695&page=1
508,508,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14727.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0181ffb0bcb14ab7&page=1
509,509,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14726.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0181ffb220a74ae0&page=1
510,510,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14725.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808481ecf6ce0181ffb49c185901&page=1
511,511,http://snzb.minegoods.com/sdny_winningperson/2022-07-15/14724.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660181ffb5d4c54305&page=1
512,512,http://snzb.minegoods.com/sdny_winningperson/2022-07-14/14706.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660181fb522ad13b0f&page=1
513,513,http://snzb.minegoods.com/sdny_winningperson/2022-07-14/14705.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660181fb60d905482d&page=1
514,514,http://snzb.minegoods.com/sdny_winningperson/2022-07-14/14704.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808481ecf6ce0181fabe656b615b&page=1
515,515,http://snzb.minegoods.com/sdny_winningperson/2022-07-14/14703.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808381ecf5ca0181f20adc9d0081&page=1
516,516,http://snzb.minegoods.com/sdny_winningperson/2022-07-13/14697.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808181ecf6580181f6f25ec81cf6&page=1
517,517,http://snzb.minegoods.com/sdny_winningperson/2022-07-13/14696.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808181ecf6580181f6f6a0b31e4e&page=1
518,518,http://snzb.minegoods.com/sdny_winningperson/2022-07-13/14695.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808481ecf6ce0181f6fc22c7204c&page=1
519,519,http://snzb.minegoods.com/sdny_winningperson/2022-07-13/14687.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808481ecf6ce0181f6726d836adc&page=1
520,520,http://snzb.minegoods.com/sdny_winningperson/2022-07-13/14686.html,http://snzb.minegoods.com//resource/css/pdfjs/web/viewer.html?file=http://snzb.minegoods.com/sdnydzzb/cgUploadController.do?openFileById%26id%3D8a81808581efa4660181f67a2c661792&page=1
